"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"7900235",0.370559111111112,7.74321222222222,4.1839161979079,6.5956363814868e-05,0.000566357604691084,1.30748080808471,"MACF1","microtubule actin crosslinking factor 1"
"7900336",0.347600888888887,6.55853155555556,4.07604078947071,9.78828237356846e-05,0.000784502842427951,0.935757759501618,"MACF1","microtubule actin crosslinking factor 1"
"7900340",0.402219777777779,5.14202322222222,4.02009948467402,0.000119828670496523,0.000921888829612201,0.745609721585804,"BMP8A","bone morphogenetic protein 8a"
"7900354",0.123871333333332,5.52076277777778,2.73722939323475,0.00745208641105569,0.024395534384475,-3.06084466351987,"PPIE","peptidylprolyl isomerase E"
"7900365",0.630904444444445,4.16042,5.28441984589047,8.57929808768078e-07,1.73519675006713e-05,5.43679730684249,"MFSD2A","MFSD2 lysolipid transporter A, lysophospholipid"
"7900382",0.762944888888889,8.54631555555556,7.41055342699921,6.25661290191005e-11,8.56029184195456e-09,14.6163601925374,"CAP1","cyclase associated actin cytoskeleton regulatory protein 1"
"7900395",0.212759555555557,6.86882755555556,2.63048127907825,0.0100130722429866,0.030621544765125,-3.32435464762922,"RLF","RLF zinc finger"
"7900413",0.264150222222221,7.14999444444444,2.97029366712479,0.00380458001450105,0.0144480952957946,-2.45507056856122,"ZMPSTE24","zinc metallopeptidase STE24"
"7900461",-0.224652,3.65847533333333,-4.78898407280224,6.47395042342163e-06,8.74978545182389e-05,3.50719498099999,"ZNF684","zinc finger protein 684"
"7900488",-0.295150888888889,2.48437855555556,-5.29456478653864,8.22321779675044e-07,1.68008545346347e-05,5.47737781973997,"MIR30E","microRNA 30e"
"7900510",0.277747555555555,5.85816177777778,2.66948167589992,0.0089970222230961,0.0281550229044347,-3.22911578623168,"CTPS1","CTP synthase 1"
"7900538",-0.363746888888889,4.57726477777778,-4.18692847228409,6.52275832902127e-05,0.00056126828673775,1.31795464759529,NA,NA
"7900540",-0.153583777777778,3.73545477777778,-2.43937378906928,0.016652926612549,0.0453028023348733,-3.77352310348036,"RIMKLA","ribosomal modification protein rimK like family member A"
"7900555",-0.326908,3.69465533333333,-4.03524802152406,0.000113459906066097,0.000884068563622713,0.796921687189783,"CCDC30","coiled-coil domain containing 30"
"7900576",0.272043111111111,5.55917066666667,3.75248061474085,0.000307978071699784,0.00196747487318014,-0.138349538094227,"PPIH","peptidylprolyl isomerase H"
"7900609",-0.137034000000001,4.02989588888889,-2.56684802739898,0.0118955466388598,0.0349421105858502,-3.47716441059895,"ERMAP","erythroblast membrane associated protein (Scianna blood group)"
"7900633",0.0968359999999999,1.90423488888889,2.47048196251151,0.015356874389368,0.0426163228632765,-3.70241291908773,NA,NA
"7900639",-0.145096888888889,2.87221466666667,-3.21656666131551,0.00179730008060161,0.00799849792305963,-1.77123071286361,"CFAP57","cilia and flagella associated protein 57"
"7900654",-0.293721555555554,4.22954566666667,-3.05007302183988,0.00299709261652687,0.0119854642951259,-2.23836299451267,"TMEM125","transmembrane protein 125"
"7900683",-0.169739777777778,3.95659344444444,-4.03385667852992,0.000114031045967487,0.000887082259777792,0.792203291636782,"MPL","MPL proto-oncogene, thrombopoietin receptor"
"7900699",0.374164000000001,4.20157844444444,4.13941902886212,7.76781489032368e-05,0.000647931372634366,1.15335311073221,"CDC20","cell division cycle 20"
"7900792",0.246591555555556,5.98732333333334,2.48095311017352,0.0149413687645726,0.041752238395552,-3.67830010708545,"PTPRF","protein tyrosine phosphatase receptor type F"
"7900878",-0.159663333333333,3.90287922222222,-2.71826957513805,0.0078580785313682,0.025415658086037,-3.10829714977142,"ARTN","artemin"
"7900962",-0.135875333333332,5.14981766666667,-2.88424658439555,0.00489750749591035,0.0175050505979413,-2.68350979535656,"DMAP1","DNA methyltransferase 1 associated protein 1"
"7900979",0.118984888888887,4.84221955555555,2.79053505463359,0.00641098450344407,0.0216997437650545,-2.92594218125695,"RNF220","ring finger protein 220"
"7900999",-0.119202222222223,2.97755444444445,-3.0479025286686,0.00301677703760415,0.0120541641935771,-2.24432060898757,"ARMH1","armadillo like helical domain containing 1"
"7901010",0.499352,3.58277866666667,4.90769414625901,4.02566443269086e-06,5.9649545699149e-05,3.95980804443786,"KIF2C","kinesin family member 2C"
"7901038",-0.145916888888889,9.20314133333333,-3.24760338260642,0.00163064658080474,0.00741370391053733,-1.68196790125721,"RPS8","ribosomal protein S8"
"7901071",-0.0870202222222225,1.90342833333333,-2.41981105921908,0.0175171462497562,0.0470596031159698,-3.817837663997,NA,NA
"7901140",0.522881777777776,5.38850422222222,6.01847846356662,3.64863537803065e-08,1.38363919835782e-06,8.46849578517124,"MAST2","microtubule associated serine/threonine kinase 2"
"7901175",2.72668444444444,6.36104,10.9679421126105,2.4879066081382e-18,1.62924165221308e-14,31.0956854173568,"TSPAN1","tetraspanin 1"
"7901192",0.326485333333334,3.57848822222222,5.2982258413859,8.09830321424002e-07,1.6592612880901e-05,5.49203222309148,"RAD54L","RAD54 like"
"7901227",-0.156046444444444,2.53026966666667,-3.80682166932519,0.00025508701360676,0.00168360928116451,0.0376225343312289,NA,NA
"7901229",-0.155982888888889,4.03429811111111,-2.60348572118882,0.0107760492434714,0.0323954769977897,-3.38957473208052,"FAAH","fatty acid amide hydrolase"
"7901293",-0.159480444444444,3.31691177777778,-2.53839864537253,0.0128360064949905,0.0370748045526644,-3.54443946042546,"CYP4A22","cytochrome P450 family 4 subfamily A member 22"
"7901309",-0.252029111111111,5.287817,-3.58660220258725,0.000541642097032576,0.0031186010568874,-0.664012668148827,"FOXE3","forkhead box E3"
"7901311",0.169525777777777,2.63434977777778,2.66308376307156,0.00915700982055825,0.0285577682172876,-3.24482149273692,"FOXD2","forkhead box D2"
"7901316",-0.455128888888889,3.19230844444444,-4.92366513119518,3.77467441156426e-06,5.66967094627724e-05,4.02118869691114,"SLC5A9","solute carrier family 5 member 9"
"7901336",-0.319337555555555,6.04396188888889,-3.34311673871505,0.00120402649659792,0.00583107547899438,-1.40305215513813,"STRADB","STE20 related adaptor beta"
"7901342",-0.438009111111111,3.52869277777778,-4.42642852539784,2.65691207963043e-05,0.000269793861508445,2.16652901311773,"ELAVL4","ELAV like RNA binding protein 4"
"7901361",-0.176992,1.71806533333333,-3.3755186367321,0.00108488447661612,0.00536293321154635,-1.30700390453,NA,NA
"7901426",-0.316656000000001,4.48375688888889,-5.63097071207836,1.97493078058555e-07,5.30859187194826e-06,6.84498652676988,"ZFYVE9","zinc finger FYVE-type containing 9"
"7901445",-0.219025777777778,4.89726755555556,-3.186638395736,0.00197295684265005,0.00862074937043504,-1.85666208319525,"PLA2G12AP1","phospholipase A2 group XIIA pseudogene 1"
"7901495",-0.109768222222222,2.02533544444444,-3.51291241581279,0.000692412049044934,0.0037927638647304,-0.891843051828482,NA,NA
"7901513",-0.202668222222221,6.73940966666666,-2.84745919957422,0.00544748445757881,0.0190253361729788,-2.77947509873869,"SCP2","sterol carrier protein 2"
"7901549",-0.234100000000001,4.57009066666667,-3.43429938508818,0.00089653299614766,0.00462839968987604,-1.13093861065341,"CPT2","carnitine palmitoyltransferase 2"
"7901557",-0.184686666666666,4.30739133333333,-3.32115442699437,0.00129165398384474,0.0061644501338426,-1.46774510962894,"DMRTB1","DMRT like family B with proline rich C-terminal 1"
"7901563",-0.110554666666667,2.10325177777778,-2.49539220904632,0.0143849276935504,0.0405110211281929,-3.64490432872707,NA,NA
"7901577",0.131969333333335,5.35023066666667,2.88975288650818,0.00481972634147295,0.0172845564909295,-2.6690578145927,"LRRC42","leucine rich repeat containing 42"
"7901613",0.168912666666667,3.71723055555555,2.5257016073177,0.0132769193364531,0.0380362592362871,-3.57425512780087,"ACOT11","acyl-CoA thioesterase 11"
"7901687",-0.204271777777778,5.23249522222222,-3.39816967077304,0.00100827776989018,0.00506930876679895,-1.23943470511863,"TMEM61","transmembrane protein 61"
"7901691",-0.104678444444445,3.35051811111111,-2.5097137367559,0.0138514427465593,0.0393502559191517,-3.6116140717057,"BSND","barttin CLCNK type accessory subunit beta"
"7901714",-0.163009555555555,3.347429,-3.06123786140382,0.00289770633958395,0.0116639548685791,-2.20766319780558,NA,NA
"7901748",-0.246312666666667,5.592249,-3.1714721578312,0.00206796763636411,0.00893313746733434,-1.89971219242573,"FGGY","FGGY carbohydrate kinase domain containing"
"7901765",-0.714206666666667,4.87296533333333,-3.3773004258526,0.001078665497972,0.00533767471048229,-1.30170138374307,"HOOK1","hook microtubule tethering protein 1"
"7901788",-0.617145333333334,6.12191977777778,-6.41288073413762,6.26434170617743e-09,3.33048399107986e-07,10.166301757599,"NFIA","nuclear factor I A"
"7901860",-0.113678,2.28193988888889,-2.97504431949551,0.00375136108573088,0.0142816884061671,-2.44229764908598,"L1TD1","LINE1 type transposase domain containing 1"
"7901883",-0.181739111111112,2.11534711111111,-4.60123174218902,1.35522371192124e-05,0.000158858758879868,2.80483042589854,"ANGPTL3","angiopoietin like 3"
"7901969",-0.305402666666668,5.97946644444444,-3.42424652371168,0.000926394006377303,0.00474609873591667,-1.16121541850846,"ROR1","receptor tyrosine kinase like orphan receptor 1"
"7901982",-0.195474,1.92598033333333,-3.14330466503306,0.00225584074222828,0.00955175511695337,-1.9792319991686,"UBE2U","ubiquitin conjugating enzyme E2 U"
"7901993",-0.60903,5.08083655555555,-5.588320034001,2.37152046160034e-07,6.19918702937635e-06,6.66932443739287,"CACHD1","cache domain containing 1"
"7902023",-0.345347333333334,5.59804366666667,-3.00341034000426,0.00344764753467697,0.0133970432396395,-2.36568337773934,"RAVER2","ribonucleoprotein, PTB binding 2"
"7902038",0.255060666666666,4.68455655555556,3.09309975471787,0.00263064544187945,0.0107921135798803,-2.11955441581488,"AK4","adenylate kinase 4"
"7902043",-0.278192444444445,3.55578044444444,-3.87344566571672,0.000202007188373444,0.00139682527452765,0.255847944231948,"DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
"7902072",-0.121054,1.98690788888889,-2.78986164331692,0.00642326227241072,0.0217312971454618,-2.92766005170612,NA,NA
"7902127",1.05487577777778,4.46758988888889,7.70985314498772,1.52354079291827e-11,3.01254103772313e-09,15.9830077977902,"SGIP1","SH3GL interacting endocytic adaptor 1"
"7902166",0.190837777777777,6.34420044444445,2.64057299536077,0.00974064595114475,0.029978966733859,-3.29982557251551,"MIER1","MIER1 transcriptional regulator"
"7902203",-0.197436222222222,2.600841,-3.74505597263571,0.000315968202152845,0.00200785516793979,-0.162250183940111,NA,NA
"7902205",-0.584683333333334,3.639707,-5.78614395031941,1.00983705384519e-07,3.11131119609999e-06,7.48931069523949,"IL12RB2","interleukin 12 receptor subunit beta 2"
"7902223",-0.152600222222222,2.90423388888889,-3.30329716314739,0.00136727657550079,0.00645282122905546,-1.52010094817257,NA,NA
"7902227",0.256991111111112,5.84971288888889,3.08694878478212,0.00268035009985197,0.0109555467977668,-2.13662127794255,"GADD45A","growth arrest and DNA damage inducible alpha"
"7902235",-0.361970222222222,2.75261111111111,-4.32407883807815,3.91374038197075e-05,0.00037135490577743,1.80012004852999,"LRRC7","leucine rich repeat containing 7"
"7902282",-0.154835555555555,3.54779533333333,-2.60915730621841,0.0106115246874907,0.0320209162959307,-3.37592031948381,"ANKRD13C-DT","ANKRD13C divergent transcript"
"7902290",-0.82510511111111,4.211821,-4.39043589966713,3.04640125700214e-05,0.000302108273573519,2.03704688280633,"CTH","cystathionine gamma-lyase"
"7902306",0.128087111111111,1.98626155555556,2.55266116658366,0.0123564731327555,0.0359849685734864,-3.51079344546556,NA,NA
"7902365",-0.151837111111111,1.99593344444444,-3.31355842028953,0.00132332927877538,0.0062875564432137,-1.49004282506889,NA,NA
"7902367",-0.529813777777779,7.04773444444444,-5.77012745056681,1.08260757656023e-07,3.28498738550122e-06,7.42243530524234,"ACADM","acyl-CoA dehydrogenase medium chain"
"7902396",0.225230888888889,4.30753366666667,4.19035859995363,6.44071408711586e-05,0.00055553323866432,1.32988753792756,"SNORD45C","small nucleolar RNA, C/D box 45C"
"7902425",-0.164703111111111,2.97198733333333,-2.99074028353105,0.00358037959533524,0.013794471978878,-2.39997761888732,"ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"7902435",0.685731777777777,5.753499,5.51786133471701,3.20435997385066e-07,7.93367650815563e-06,6.38053601117008,NA,NA
"7902441",0.303689555555555,3.95969966666667,2.59617449045461,0.0109915375153172,0.0328789448274472,-3.40713895321693,"ST6GALNAC5","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"7902452",0.283908222222222,2.82048011111111,3.55840985557833,0.000595227456212246,0.00336735673787798,-0.751596138717547,"AK5","adenylate kinase 5"
"7902472",-0.220711111111112,3.71874111111111,-3.34445276612496,0.00119888019271389,0.0058090755762768,-1.39910600699785,NA,NA
"7902493",-0.29372688888889,4.17408788888889,-3.34120281527088,0.0012114349760442,0.00586302033921542,-1.40870306706233,NA,NA
"7902512",-0.431687111111112,6.405892,-3.64559226760904,0.000443935841835499,0.00264785632856273,-0.479086054869118,"DNAJB4","DnaJ heat shock protein family (Hsp40) member B4"
"7902518",-0.785319333333334,5.98055833333334,-4.02664504002128,0.000117035831384134,0.000906792113856299,0.767764819032835,"GIPC2","GIPC PDZ domain containing family member 2"
"7902527",-0.345474888888889,3.66523833333333,-4.46303173346124,2.31035854831156e-05,0.000241833723463403,2.29889872276681,"PTGFR","prostaglandin F receptor"
"7902541",1.22891177777778,6.33251611111111,4.61882176658331,1.26545394473314e-05,0.000150649030641241,2.86990981407581,"IFI44L","interferon induced protein 44 like"
"7902553",0.888942666666665,5.9945,4.49808975238713,2.01967640327654e-05,0.000216670524289077,2.42632697132971,"IFI44","interferon induced protein 44"
"7902623",-0.101500888888889,2.25064688888889,-2.71947724979704,0.00783162950546467,0.0253494015240789,-3.10528291610333,"DNASE2B","deoxyribonuclease 2 beta"
"7902645",-0.203818888888888,2.58807144444444,-5.57387858761052,2.52276971487552e-07,6.50847532607161e-06,6.60998980332124,"SPATA1","spermatogenesis associated 1"
"7902685",-0.128121555555555,1.87818766666667,-3.9157039088721,0.000173996555889717,0.00124247387951039,0.395659094182153,NA,NA
"7902787",-0.293339555555555,2.90933,-3.99367547937611,0.000131766294337109,0.000992682972656052,0.656425162921655,NA,NA
"7902789",0.248205333333334,6.42951777777778,3.60796528645536,0.000504114592768415,0.00294005740982452,-0.597301355232457,"HS2ST1","heparan sulfate 2-O-sulfotransferase 1"
"7902810",0.439179333333334,6.00442633333333,5.52059703931413,3.16723041838398e-07,7.85522121549202e-06,6.39171570406934,"LMO4","LIM domain only 4"
"7902850",0.206418222222223,2.65968977777778,2.39985044266667,0.0184399193087312,0.0489735078678712,-3.86273087740518,"GBP6","guanylate binding protein family member 6"
"7902861",-0.287912888888887,5.18787488888889,-3.45860155020993,0.000828048758857105,0.00434738226617431,-1.05746584478454,"LRRC8B","leucine rich repeat containing 8 VRAC subunit B"
"7902913",0.271538444444445,3.45179211111111,2.62058175115749,0.0102869941099081,0.0312539710544029,-3.34833844308448,"CDC7","cell division cycle 7"
"7902957",0.587323555555556,3.99271266666667,6.22664903683249,1.44672362644202e-08,6.57723848374091e-07,9.3593958811641,"EPHX4","epoxide hydrolase 4"
"7902992",-0.244818222222223,5.25375488888889,-3.74880942391673,0.000311904534631637,0.00198640459084067,-0.150171761032765,"RPAP2","RNA polymerase II associated protein 2"
"7903010",-0.173335555555555,7.89670311111111,-3.40593898328544,0.000983195274109625,0.00497003403401694,-1.21617822788732,"RPL5","ribosomal protein L5"
"7903010",-0.173335555555555,7.89670311111111,-3.40593898328544,0.000983195274109625,0.00497003403401694,-1.21617822788732,"SNORA66","small nucleolar RNA, H/ACA box 66"
"7903024",-0.162317333333333,2.38125311111111,-3.29921984860149,0.00138511598671409,0.00651889687323918,-1.53202432433256,NA,NA
"7903079",0.257177777777779,6.439066,4.17931744626994,6.70840989187176e-05,0.000574405141542674,1.29150045689977,"DR1","down-regulator of transcription 1"
"7903111",-0.0712295555555558,1.62100944444445,-3.01056464810371,0.00337472464381903,0.0131690897191689,-2.34626642546968,NA,NA
"7903162",-0.902215333333334,5.228491,-5.2848553146717,8.56370809776514e-07,1.73370048439258e-05,5.4385383835778,"TLCD4","TLC domain containing 4"
"7903162",-0.902215333333334,5.228491,-5.2848553146717,8.56370809776514e-07,1.73370048439258e-05,5.4385383835778,"TLCD4-RWDD3","TLCD4-RWDD3 readthrough"
"7903171",-0.185867999999998,5.78301244444444,-3.32971456450471,0.00125681125878724,0.00602605617504213,-1.4425695442984,"RWDD3","RWD domain containing 3"
"7903171",-0.185867999999998,5.78301244444444,-3.32971456450471,0.00125681125878724,0.00602605617504213,-1.4425695442984,"TLCD4-RWDD3","TLCD4-RWDD3 readthrough"
"7903203",0.275460000000001,5.02552822222222,2.95476734548425,0.0039834148732636,0.0149677474913766,-2.49669883456981,"SNX7","sorting nexin 7"
"7903227",-0.459476888888888,4.77874533333333,-3.10243286025802,0.00255686004063712,0.0105517392268982,-2.09360592025771,"PALMD","palmdelphin"
"7903281",0.397639777777778,6.57483744444445,4.70791927477043,8.92359571771274e-06,0.000113237487813033,3.201868192609,"SLC35A3","solute carrier family 35 member A3"
"7903369",0.220415777777777,6.88703211111111,3.71382055233076,0.000351794342869506,0.00218878251816806,-0.262421937993793,"SLC30A7","solute carrier family 30 member 7"
"7903389",-0.442047555555555,4.99952711111111,-4.89224880706192,4.28381927428105e-06,6.26306364249327e-05,3.90055623796398,NA,NA
"7903404",-0.357763777777778,6.07731922222222,-4.25220290885994,5.12116386744049e-05,0.000462732017806383,1.54615130205663,"RNPC3","RNA binding region (RNP1, RRM) containing 3"
"7903407",-0.890220222222221,6.60532322222222,-5.10033853996001,1.83891449287296e-06,3.15060074152816e-05,4.70763846753106,"RNPC3","RNA binding region (RNP1, RRM) containing 3"
"7903407",-0.890220222222221,6.60532322222222,-5.10033853996001,1.83891449287296e-06,3.15060074152816e-05,4.70763846753106,"AMY2B","amylase alpha 2B"
"7903414",-1.44979955555556,10.3979242222222,-3.75648015889866,0.000303753980247191,0.00194695241024782,-0.125460359388422,"AMY2A","amylase alpha 2A"
